8,-9.8254,6.2204,0.2344,0.0199,-6.4484,0.2736,2.0486
9,-14.5345,11.0661,0.1065,0.0282,-10.3016,0.2569,2.1038
10,5.9194,-9.1332,0.9262,0.0598,9.9483,0.2671,1.6194
11,-12.5756,9.9105,0.7774,0.0287,-12.2096,0.276,1.0964
12,-6.7906,3.6357,0.1695,0.0188,-6.0903,0.2416,1.3648
13,12.5419,-18.4902,0.4941,0.0811,23.2462,0.268,1.7526
14,-13.2123,8.2248,0.2802,0.0629,-8.0879,0.3057,1.3698
15,1.6609,-7.1868,0.7494,0.1045,5.8234,0.2839,5.7216
16,-15.2465,11.653,0.4126,0.0127,-11.3791,0.3034,1.0631
17,-3.1469,-0.9993,0.3765,0.015,1.3402,0.2615,0.8989
18,-17.5637,10.1323,0.1986,0.1483,-0.1506,0.325,2.7941
19,-12.8904,8.4558,0.172,0.0672,-14.1909,0.2498,1.9317
20,-12.1617,8.0378,0.5718,0.0126,-12.3061,0.2896,1.3073
21,-8.5703,4.0446,0.9458,0.0372,-2.8957,0.2812,1.3016
22,2.4457,-6.3911,0.2254,0.0234,10.6652,0.2778,2.3611
23,1.1319,-2.7337,0.2038,0.0252,-2.2971,0.2529,1.7684
24,-33.3987,29.7847,2.8753,0.0164,-23.3044,0.2659,1.631
25,-0.276,-3.6236,0.3161,0.0674,-0.2525,0.2802,2.1319
26,-9.8945,3.536,0.2695,0.0739,-5.0207,0.2955,1.0764
27,-16.4964,10.9242,0.1049,0.0335,-12.6611,0.2997,0.9143
28,7.3225,-10.456,0.3056,0.0355,13.3219,0.2361,1.6908
29,-11.977,9.4994,0.6977,0.0416,-4.8149,0.3245,1.6732
30,-17.6313,14.8519,0.5175,0.0087,-14.5456,0.2786,1.6087
31,-10.6916,6.449,0.3285,0.1306,-7.1148,0.2602,0.6489
32,-4.1346,-0.5524,0.1225,0.0306,3.6437,0.2696,1.1318
33,-21.1034,16.1361,0.2823,0.0193,-18.5912,0.2772,1.2068
34,-9.7401,5.3013,0.2305,0.1126,-3.1381,0.258,0.9708
35,-4.132,0.7354,0.4392,0.0123,-3.1791,0.2399,0.4435
36,2.4455,-4.6065,0.2942,0.0035,4.1907,0.2386,1.368
37,-33.4916,28.461,0.2723,0.0532,-30.4095,0.2614,1.8186
38,-9.1578,5.8501,0.2201,0.0142,-4.8629,0.2569,1.2218
39,-13.0645,12.036,0.3316,0.0371,-6.8666,0.2675,1.0195
40,-4.2844,0.0985,0.3317,0.0345,-1.2121,0.2829,0.5879
41,-3.0545,-0.3554,0.1719,0.0149,-0.8705,0.2583,1.0626
42,-9.4856,5.8738,0.1431,0.0228,-2.4467,0.2447,0.8458
43,-10.5061,6.335,0.1428,0.0227,-6.6321,0.2611,1.1265
44,-8.8179,5.1018,0.2219,0.0186,-3.1008,0.2282,0.7755
45,-3.3481,0.688,0.1077,0.0201,-2.7387,0.2523,0.2677
46,-11.8155,6.9869,0.5164,0.0438,-6.7648,0.2825,0.8219
47,-15.7544,10.0978,0.0277,0.0407,-8.1113,0.2961,0.3844
48,-4.6995,0.5325,0.336,0.0203,-2.146,0.2408,1.2672
49,1.5965,-3.7276,0.4818,0.0619,4.3656,0.2679,0.997
50,-7.0218,3.1402,0.5282,0.0215,-4.1025,0.2848,1.285
51,-2.0281,-4.5818,0.115,0.1816,0.2279,0.2872,1.3749
52,-18.1515,14.7838,0.4707,0.0385,-12.6167,0.2499,1.4521
53,-23.2539,18.9715,0.5844,0.043,-17.9126,0.2511,1.2768
54,-0.0043,-2.9311,0.0448,0.0199,3.1083,0.2257,1.0189
55,-7.3566,4.2477,0.0822,0.0068,-6.0739,0.2459,0.6426
56,-8.0361,4.5076,0.3834,0.0131,-7.1724,0.279,1.9701
57,-8.8048,2.5532,0.2071,0.0693,-5.0511,0.28,0.9986
58,-24.0475,15.6704,0.3815,0.1647,-19.2294,0.3058,0.8407
59,7.9859,-10.9178,0.056,0.0135,14.5736,0.2608,1.3687
60,-4.4068,1.4775,0.1244,0.0458,-2.8296,0.2483,0.3407
61,-12.0207,8.7818,0.2744,0.008,-4.1636,0.2337,0.9118
62,-3.578,-0.6357,0.0248,0.0111,1.532,0.2604,1.1058
63,-10.2293,6.05,0.7829,0.0257,-9.0641,0.2471,0.7304
64,-10.0688,3.5656,0.3159,0.1065,-6.1862,0.264,1.2738
65,8.5584,-13.8896,0.1852,0.0398,9.3515,0.2599,0.7648
66,3.1238,-10.2231,0.3074,0.1284,7.4146,0.2805,0.6353
67,-19.2197,15.776,0.1813,0.0184,-15.8827,0.2504,0.5667
68,-6.1813,2.3241,0.1833,0.0372,-0.5815,0.2297,0.5759
69,-2.487,-0.7492,0.0901,0.0087,-0.247,0.2579,0.3372
70,-14.2884,9.1939,0.0691,0.0146,-12.0349,0.2487,0.3329
71,-9.6681,5.4164,0.3218,0.0257,0.6629,0.249,1.0297
72,-2.2038,-0.6412,0.5868,0.0133,0.0714,0.233,0.552
73,-13.125,7.8675,0.0719,0.2731,-4.4683,0.245,0.2935
74,-10.8604,6.9955,0.1291,0.0263,-6.3233,0.2405,0.2582
75,-4.1742,-0.4069,0.0493,0.0625,-0.4443,0.2349,0.2609
76,-7.426,2.3141,0.0713,0.1537,-3.18,0.2327,0.6324
77,-10.1485,6.0188,0.38,0.0084,-6.9509,0.2254,0.199
78,-6.287,0.2047,0.1748,0.0528,-3.2194,0.2721,0.9515
79,-8.5772,5.069,0.1393,0.0104,-4.9844,0.2224,0.3184
80,-8.5099,3.8516,0.0591,0.0523,-8.7488,0.2446,0.1336
81,-7.6089,1.7658,0.501,0.0608,-4.453,0.2584,0.2122
82,-6.5827,1.7266,0.126,0.0539,-3.7503,0.2743,0.5118
83,-9.2829,5.8735,0.3438,0.0224,-4.2831,0.2335,0.6531
84,-15.9492,10.3771,0.3133,0.0532,-8.6232,0.2536,0.3737
85,-13.2724,9.268,0.2707,0.0966,-6.4906,0.2297,0.6933
86,-12.4298,9.8083,0.7051,0.0235,-10.7045,0.2443,0.6587
87,-13.1606,9.2712,0.4257,0.0629,-7.5732,0.2049,0.1594
88,-8.0781,5.7466,0.2847,0.0324,-5.2931,0.2395,0.607
89,-16.0206,10.8227,0.0182,0.0553,-7.6316,0.2644,0.1024
90,-5.4062,2.2182,0.2437,0.0195,-3.1078,0.23,0.7818
91,-11.5162,7.2464,0.127,0.093,-3.5119,0.2412,1.1191
92,-11.3919,6.1725,0.0353,0.0777,-3.3904,0.2557,0.2616
93,-10.0168,5.6475,0.5282,0.0701,-5.9208,0.2925,0.4932
94,-4.3747,0.7269,0.1369,0.003,0.2829,0.2291,0.3869
95,15.583,-19.8867,2.234,0.033,11.6989,0.2373,1.0919
96,-20.8419,16.1821,1.2592,0.1254,-11.2287,0.2811,2.0303
97,-18.2769,11.968,0.076,0.0927,-8.1311,0.2862,0.0611
98,-11.1479,8.0089,1.0435,0.0173,-5.145,0.249,0.0876
99,-0.6746,-2.9512,0.2995,0.0207,6.4588,0.2422,1.59
0,-6.7225,3.9089,0.0625,0.0318,-5.6609,0.2535,2.3623
1,-14.1811,10.8482,0.4236,0.0221,-12.3454,0.2653,0.0987
2,-10.7432,7.3045,0.1564,0.0156,-6.7231,0.2528,0.1275
3,-2.6942,-1.0769,0.1152,0.0504,-0.9599,0.2408,0.1416
4,-12.3243,7.8672,0.3275,0.0462,-8.4934,0.2604,0.1965
5,-10.8406,7.8793,0.0863,0.011,-8.4072,0.221,0.3874
6,-8.9152,3.4737,0.6085,0.046,-2.2419,0.2695,0.2762
7,-12.7436,9.1717,0.0495,0.0167,-10.2125,0.2303,0.1581
8,-12.248,5.0448,0.2078,0.04,-17.1329,0.3016,0.4026
9,-6.164,-1.5929,0.3693,0.1383,-2.3171,0.2556,0.3674
10,-11.0371,8.0846,0.7108,0.0162,-6.8036,0.2188,0.77
11,3.197,-5.8965,0.3404,0.0102,8.0981,0.2629,1.1677
12,5.1519,-9.558,0.1362,0.0485,10.6579,0.2288,0.4467
13,-4.233,0.1519,0.4451,0.0254,2.1134,0.2584,0.4187
14,-1.5471,-0.8529,0.1098,0.0379,0.0114,0.215,0.839
15,-8.3916,4.9349,0.4349,0.0345,-4.3019,0.2252,0.5383
16,-9.9704,7.1884,0.4378,0.0306,-7.2362,0.2566,0.1229
17,-9.924,7.0189,0.021,0.0165,-7.2429,0.2175,0.6453
18,-11.8661,7.7129,0.0784,0.0647,-4.3828,0.2281,0.5932
19,-5.3833,3.7544,0.6987,0.01,-5.1913,0.2051,0.2117
20,-10.3273,5.5504,0.0967,0.0324,-2.1497,0.2577,0.1721
21,-6.5487,1.7176,0.2254,0.0597,-2.3202,0.2841,0.0813
22,-9.1116,5.1346,0.3917,0.0197,-4.9631,0.238,0.1969
23,-7.6682,5.1127,0.3343,0.0365,-4.4932,0.2465,0.4456
24,0.6559,-4.676,0.1083,0.0431,2.5223,0.2507,0.3081
25,-17.4443,12.154,0.0675,0.1186,-7.2793,0.2439,0.2182
26,-9.1808,5.2081,0.3215,0.0329,-4.2167,0.2498,0.8522
27,-20.6549,16.4497,0.1637,0.0251,-18.5322,0.2413,0.5567
28,-5.8322,1.2699,0.3888,0.0893,-0.7536,0.2499,0.6438
29,-4.4987,1.3338,0.3577,0.0098,-1.7104,0.2361,0.3776
30,-10.3473,6.1069,0.4275,0.0576,-3.4548,0.2371,0.2805
31,-2.5808,-0.1346,0.1313,0.0336,1.2751,0.2148,0.3695
32,-1.8634,-1.0592,0.0921,0.0219,1.0397,0.2069,0.1938
33,-7.397,2.8065,0.2089,0.0575,-5.5196,0.2143,0.084
34,-9.5288,5.3326,0.1688,0.0171,-6.2018,0.2336,0.7934
35,-5.5255,1.1575,0.0739,0.0279,-1.4736,0.2472,0.3122
36,-12.0265,9.6322,0.0586,0.0216,-8.4377,0.2311,0.1758
37,-6.9373,3.5477,0.0931,0.0192,-3.3984,0.2144,0.2653
38,-6.5363,2.6152,0.008,0.0244,-3.4236,0.2107,0.7076
39,-6.3318,3.1458,0.2397,0.0113,-2.8029,0.2432,0.3332
40,-4.2945,-0.0125,0.1537,0.0416,0.4288,0.2315,0.1765
41,-9.9078,4.5883,0.1579,0.0474,-5.3273,0.245,0.6795
42,-16.7549,12.6262,0.0618,0.0119,-12.2099,0.2144,0.204
43,1.7742,-4.1683,0.1623,0.0304,4.421,0.2016,0.0538
44,-3.397,-0.6806,0.1719,0.0583,3.2602,0.2233,0.199
45,-10.3183,7.6874,0.2238,0.0078,-7.2202,0.2353,0.3486
46,-9.1864,5.8378,0.3617,0.0087,-5.7217,0.2493,0.682
47,-10.5361,8.2032,0.0346,0.0355,-8.7119,0.2059,0.5503
48,-7.3374,4.0763,0.0687,0.0142,-3.8609,0.2105,0.2288
49,-9.678,4.4389,0.1173,0.0559,-1.9909,0.248,0.4729
50,-7.4918,4.2492,0.1919,0.026,-2.739,0.2257,0.1424
51,-12.1112,9.7831,0.111,0.0061,-8.9088,0.2245,0.0291
52,-4.918,0.8908,0.1298,0.0424,-1.0012,0.2566,1.1857
53,-8.9033,4.7984,0.1726,0.0698,-5.1921,0.2628,0.189
54,-8.443,6.3954,0.5487,0.0415,-4.3477,0.2089,0.252
55,1.311,-6.7628,0.1362,0.0349,6.3276,0.2531,0.2077
56,-9.6224,6.105,0.1551,0.0215,-8.5671,0.2694,0.4446
57,-21.0557,16.3248,0.2025,0.0362,-12.7965,0.2397,0.125
58,0.1191,-2.6309,0.0696,0.0416,5.2419,0.2239,0.2028
59,4.7677,-8.2231,0.0322,0.0166,8.3203,0.2106,0.6671
60,-10.5538,6.3944,0.0465,0.0592,-6.2013,0.2458,0.3038
61,-10.4253,7.4912,0.2958,0.0079,-6.7835,0.2434,0.5068
62,5.9051,-8.5357,0.0791,0.0133,9.0249,0.1941,0.7331
63,-3.4737,-0.3331,0.2003,0.0286,-0.8243,0.2447,0.265
64,-12.3879,8.5153,0.1589,0.0365,-6.8766,0.2139,0.0688
65,-4.6237,1.8253,0.0694,0.0279,-1.602,0.1936,0.2131
66,-4.8134,2.1079,0.0101,0.0282,-1.4816,0.1938,0.2367
67,-4.0469,1.1518,0.0958,0.0045,0.2019,0.1985,0.6226
68,-10.0222,6.0375,0.3029,0.0226,-4.9389,0.2158,0.3131
69,-4.7188,1.1202,0.4127,0.0286,-1.1374,0.2133,0.7101
70,-9.6305,6.0488,0.0375,0.0516,-5.5798,0.2136,0.149
71,-7.7448,4.4685,0.33,0.0258,-4.3412,0.2254,0.3071
72,-8.1216,4.7659,0.357,0.0503,-5.3379,0.196,0.6097
73,-8.28,3.3328,0.6047,0.0314,-2.9894,0.2303,0.156
74,-7.1348,2.6342,0.2627,0.0066,-1.178,0.2161,0.0979
75,-9.1952,5.4184,0.188,0.0239,-5.7685,0.2361,0.2213
76,-3.5484,0.7296,0.1492,0.0211,1.9846,0.2045,0.3613
77,-10.3119,6.9378,0.1109,0.0294,-4.566,0.2381,0.3712
78,-3.193,0.8271,0.1882,0.0616,0.7081,0.1962,0.2054
79,-5.7446,0.7668,0.3807,0.1278,-0.0759,0.2326,0.4096
80,-13.8545,8.3208,0.1645,0.0481,-7.7608,0.2367,0.218
81,2.3152,-4.5494,0.2573,0.0339,3.1375,0.1893,0.1752
82,-3.4218,-0.2366,0.3186,0.0194,0.4528,0.1941,0.1212
83,-26.8471,21.2699,0.5231,0.0941,-27.4523,0.262,1.909
84,-0.026,-4.3884,0.0845,0.0318,5.0849,0.2299,0.2788
85,0.0229,-4.08,0.1256,0.0353,6.6412,0.2272,0.1608
86,-7.0485,3.9597,0.3275,0.0064,-3.7408,0.2023,0.0701
87,-13.3235,10.6613,0.1589,0.0071,-10.3518,0.2081,0.1557
88,4.9482,-8.269,0.6064,0.036,6.7607,0.2071,0.5688
89,-3.937,0.7308,0.1963,0.0204,0.6562,0.2163,0.209
90,-6.4012,3.5422,0.2635,0.0046,-2.5476,0.2232,0.3265
91,-8.5271,3.4014,0.2256,0.0375,-3.6796,0.2403,0.4669
92,-4.2069,0.4661,0.151,0.024,0.553,0.1901,0.0593
93,-0.9194,-3.0589,0.056,0.0258,2.6894,0.2186,0.1399
94,-3.5614,0.2557,0.2106,0.0127,-1.2555,0.2352,0.3158
95,-10.4936,7.5634,0.0424,0.0346,-7.2192,0.2138,0.3422
96,-0.8519,-2.9638,0.2261,0.0329,5.518,0.2123,0.1396
97,-10.1472,7.4116,0.0769,0.0362,-5.7486,0.2142,0.185
98,-5.5502,-0.1309,0.1886,0.0368,2.2239,0.2675,0.4217
99,-1.4598,-2.2111,0.1181,0.0102,2.1326,0.1965,0.4512
0,-13.0534,10.3899,0.0555,0.0068,-10.4208,0.2179,0.6985
1,-6.4594,1.4135,0.1849,0.0347,-0.3346,0.2278,0.291
2,-9.357,4.4424,0.1935,0.0248,-3.6668,0.2618,0.387
3,-8.1232,4.8587,0.0914,0.0123,-2.0373,0.2202,0.2404
4,-1.0233,-2.1043,0.0926,0.0279,2.0135,0.2243,0.4581
5,-4.9225,1.7519,0.4291,0.0172,-2.7055,0.2135,0.2064
6,0.0526,-2.5953,0.0788,0.0138,1.5789,0.2078,0.1132
7,-3.6414,-0.1049,0.0063,0.0098,0.5872,0.1926,0.5134
8,-7.2601,3.3665,0.2886,0.0272,-4.0351,0.2084,0.0873
9,0.3983,-2.6941,0.2739,0.0128,2.8213,0.21,0.0338
10,-1.1948,-2.3187,0.2723,0.0366,2.2909,0.2068,0.4937
11,-8.0169,5.2405,0.0929,0.021,-7.1923,0.2233,0.2284
12,-2.6884,-0.1506,0.0994,0.0228,-0.2594,0.2038,0.079
13,-1.3347,-1.4678,0.1634,0.031,1.8739,0.2066,0.2046
14,-5.3089,2.463,0.4979,0.0195,-2.134,0.2044,0.3687
15,-6.1551,2.6016,0.1553,0.0168,-3.9976,0.2594,0.0722
16,-3.3479,0.5081,0.2039,0.0263,-2.9028,0.2318,0.1242
17,-11.2482,8.4597,0.4186,0.0043,-10.0527,0.215,0.2356
18,-8.2476,5.2534,0.1966,0.038,-4.0228,0.2177,0.0762
19,-4.8209,1.7979,0.0554,0.0264,-1.0306,0.182,0.0534
20,-4.4811,1.8362,0.0419,0.0175,-1.1259,0.2102,0.3787
21,-5.2666,2.8155,0.2814,0.0386,-2.5327,0.2071,0.3724
22,-6.5532,3.6342,0.0508,0.0569,-2.76,0.2213,0.1477
23,-6.3198,4.1958,0.1508,0.0123,-2.8925,0.189,0.4669
24,-6.59,2.8324,0.1143,0.0221,-2.5439,0.2307,0.0371
25,-4.7463,1.0297,0.1335,0.0337,-0.781,0.233,0.4062
26,-3.6261,1.6845,0.1462,0.009,-1.0233,0.1867,0.2003
27,-5.0413,2.1967,0.0884,0.0167,-3.3639,0.1832,0.0907
28,-7.8592,3.9814,0.0927,0.0357,-3.7452,0.2308,0.2358
29,-3.5609,1.2972,0.2831,0.0121,0.9264,0.1948,0.4512
30,-6.9351,2.3005,0.1429,0.0467,-4.0903,0.1838,0.0592
31,-7.1164,4.1148,0.2264,0.013,-5.0038,0.1935,0.1014
32,-4.6312,0.5765,0.3106,0.0627,0.4925,0.1912,0.3764
33,-7.8163,3.9131,0.1822,0.0195,-2.5806,0.217,0.2512
34,-4.5763,1.5591,0.1896,0.0066,-0.534,0.2248,0.6829
35,0.8216,-3.9422,0.2268,0.0663,1.0255,0.2245,0.067
36,-14.8055,10.0456,1.3178,0.0856,-7.5925,0.2277,2.4443
37,-1.9017,-1.1778,0.0934,0.0136,1.5974,0.2149,0.0753
38,-9.9693,7.1393,0.1435,0.0029,-6.4168,0.2149,0.1006
39,-6.478,1.8602,0.1998,0.0322,-2.0469,0.264,0.1484
40,-4.8564,-0.3389,0.1043,0.0786,0.7183,0.2318,0.031
41,-4.9988,2.0546,0.2132,0.0286,-2.7914,0.2142,0.4769
42,-4.0173,1.4438,0.4429,0.0212,-1.1833,0.1791,0.2776
43,-2.4166,-1.3487,0.1451,0.0504,1.7746,0.1975,0.0951
44,-3.6826,1.2653,0.1258,0.0263,-2.4845,0.221,0.167
45,-8.7129,5.0338,0.1121,0.0358,-6.5277,0.2166,0.3103
46,-3.2483,0.3633,0.1473,0.0088,-0.1562,0.1934,0.1375
47,-4.8673,1.5509,0.2649,0.0169,-1.5286,0.1981,0.1316
48,-8.5066,5.388,0.4326,0.1024,-4.868,0.2053,0.4564
49,-6.1165,1.6815,0.0658,0.0178,-1.0654,0.1923,0.3362
50,-1.4682,-0.7032,0.1308,0.014,-0.234,0.2027,0.158
51,-6.2435,3.5151,0.4267,0.0159,-3.5034,0.1979,0.2398
52,-7.3497,3.2902,0.0289,0.0991,-3.654,0.2054,0.2772
53,-4.6195,0.8575,0.1307,0.0303,0.0166,0.1994,0.1029
54,-7.8779,4.122,0.3821,0.0265,-5.0038,0.2134,0.2819
55,-4.9356,2.668,0.9696,0.0081,-2.6109,0.1827,0.6007
56,-7.9985,5.6926,0.509,0.0227,-3.4075,0.1837,0.057
57,-6.3359,4.0565,0.1885,0.0272,-3.8698,0.2046,0.1557
58,-6.4355,3.3606,0.1275,0.0599,-2.561,0.1708,0.186
59,-7.5147,2.7491,0.2718,0.083,-3.2056,0.2254,0.197
60,-5.0629,2.9292,0.2368,0.0278,-3.6623,0.2426,0.2338
61,-7.7933,4.4891,0.0771,0.0393,-3.403,0.1806,0.095
62,-5.7694,2.5587,0.0253,0.0741,-2.8364,0.1803,0.1286
63,-5.4897,1.9497,0.0709,0.0474,-1.6685,0.1909,0.0671
64,-9.275,4.9981,0.2212,0.0186,-3.5837,0.2846,0.1766
65,-7.4532,4.0001,0.1449,0.0604,-3.7834,0.2141,0.4831
